user_id,checkin,atividade,post
272,2024-02-23,Caminhada,0
143,2023-08-12,Caminhada,1
611,2023-12-16,Meditação,0
889,2024-09-13,Bike Indoor,0
820,2023-03-18,Caminhada,0
69,2024-08-21,Caminhada,0
247,2023-07-27,Corrida,1
261,2023-06-08,Caminhada,0
788,2024-06-07,Meditação,1
79,2023-08-13,Corrida,0
658,2023-12-24,Bike Indoor,1
623,2024-01-19,Crossfit,1
770,2024-06-27,Meditação,0
605,2024-07-19,Caminhada,1
525,2024-05-18,Bike Indoor,0
772,2024-03-25,Bike Indoor,0
938,2023-08-30,Caminhada,0
621,2024-01-04,Meditação,0
330,2024-09-18,Corrida,0
189,2024-04-15,Caminhada,0
95,2023-10-15,Meditação,1
617,2024-02-03,Meditação,0
8,2023-04-14,Crossfit,0
67,2023-11-07,Crossfit,0
496,2023-05-07,Crossfit,0
191,2023-02-09,Meditação,0
366,2023-03-13,Caminhada,0
768,2023-09-04,Meditação,1
521,2023-09-04,Bike Indoor,1
990,2023-11-08,Crossfit,0
117,2023-02-03,Corrida,0
267,2023-05-09,Meditação,1
611,2023-01-10,Bike Indoor,0
485,2023-06-17,Bike Indoor,1
509,2023-08-04,Caminhada,0
298,2024-02-12,Meditação,0
909,2024-06-09,Bike Indoor,1
164,2024-08-24,Corrida,1
376,2023-01-18,Meditação,1
653,2023-12-06,Corrida,1
268,2024-11-11,Bike Indoor,0
549,2024-07-21,Caminhada,0
74,2024-11-06,Caminhada,0
508,2024-10-25,Caminhada,0
73,2023-03-31,Meditação,0
308,2023-10-12,Caminhada,0
199,2024-06-17,Meditação,1
130,2023-09-24,Corrida,0
758,2024-03-08,Bike Indoor,0
824,2024-10-12,Crossfit,0
572,2023-02-21,Caminhada,0
791,2023-03-08,Meditação,0
615,2024-08-19,Caminhada,0
808,2023-09-07,Corrida,0
832,2023-11-27,Caminhada,0
487,2024-02-19,Meditação,0
853,2023-05-03,Bike Indoor,0
151,2023-07-21,Bike Indoor,0
669,2023-01-06,Crossfit,0
206,2024-04-30,Caminhada,0
986,2023-07-18,Meditação,0
179,2023-01-13,Crossfit,1
197,2023-01-06,Bike Indoor,1
735,2024-02-15,Meditação,1
89,2023-05-01,Caminhada,0
799,2024-07-10,Crossfit,0
434,2023-12-28,Corrida,0
788,2024-06-21,Bike Indoor,0
748,2023-01-04,Corrida,1
183,2023-10-11,Bike Indoor,1
209,2023-12-25,Caminhada,0
493,2024-11-23,Caminhada,0
130,2023-10-09,Bike Indoor,1
665,2024-10-18,Meditação,0
13,2024-09-19,Crossfit,0
634,2023-12-15,Bike Indoor,0
871,2023-01-30,Corrida,1
732,2024-05-31,Bike Indoor,0
106,2024-01-09,Meditação,0
375,2024-09-09,Caminhada,0
582,2023-05-04,Meditação,1
707,2024-03-21,Corrida,1
698,2024-01-29,Caminhada,0
99,2024-10-11,Corrida,0
594,2024-09-09,Corrida,1
587,2023-02-25,Bike Indoor,0
886,2023-05-12,Meditação,0
852,2023-05-02,Caminhada,0
192,2023-07-21,Caminhada,0
325,2024-08-24,Caminhada,0
979,2023-09-22,Meditação,0
726,2024-07-11,Caminhada,1
827,2023-02-09,Crossfit,1
956,2024-08-01,Meditação,0
467,2023-04-23,Caminhada,0
894,2023-12-05,Bike Indoor,1
367,2023-03-03,Corrida,0
318,2023-08-15,Bike Indoor,1
144,2023-06-23,Meditação,0
384,2023-05-14,Crossfit,1
216,2023-10-12,Crossfit,0
361,2024-09-17,Corrida,0
324,2023-04-18,Caminhada,1
15,2023-05-23,Corrida,0
217,2024-07-22,Meditação,1
492,2023-10-21,Corrida,1
951,2023-10-04,Caminhada,1
547,2024-05-06,Corrida,0
183,2024-07-16,Corrida,1
270,2024-04-15,Caminhada,0
945,2023-10-03,Corrida,1
467,2023-08-22,Caminhada,1
870,2023-08-30,Caminhada,0
612,2023-09-15,Meditação,0
519,2023-02-01,Corrida,0
542,2024-01-02,Meditação,0
467,2023-12-14,Bike Indoor,1
305,2023-05-12,Bike Indoor,0
985,2024-01-03,Corrida,0
144,2023-09-22,Crossfit,1
111,2023-08-03,Caminhada,0
232,2023-08-03,Meditação,0
691,2023-10-09,Caminhada,1
584,2024-06-13,Bike Indoor,0
722,2023-01-02,Caminhada,0
732,2024-05-27,Caminhada,0
592,2024-04-08,Corrida,0
500,2024-03-22,Meditação,0
595,2023-12-29,Bike Indoor,0
554,2023-08-04,Meditação,0
273,2023-06-13,Caminhada,1
703,2024-08-09,Meditação,0
173,2024-06-21,Meditação,0
973,2024-05-25,Corrida,0
7,2023-08-09,Meditação,1
155,2024-07-08,Meditação,1
522,2024-09-25,Crossfit,1
546,2024-10-02,Crossfit,0
548,2023-10-10,Crossfit,1
921,2023-03-12,Corrida,0
518,2024-01-09,Crossfit,0
920,2023-09-16,Meditação,0
914,2024-03-20,Crossfit,1
215,2023-07-20,Bike Indoor,0
134,2024-10-03,Caminhada,0
285,2024-01-15,Meditação,1
126,2024-08-15,Caminhada,0
921,2024-02-19,Caminhada,0
439,2023-03-06,Caminhada,0
849,2024-01-13,Caminhada,1
686,2024-10-19,Corrida,1
152,2024-10-07,Corrida,0
331,2023-04-12,Bike Indoor,0
538,2023-02-11,Crossfit,0
383,2023-07-15,Caminhada,1
115,2023-12-26,Corrida,0
894,2023-04-09,Bike Indoor,0
482,2024-01-23,Caminhada,0
284,2023-03-06,Caminhada,0
899,2023-10-24,Meditação,0
75,2024-03-02,Caminhada,0
166,2023-08-11,Meditação,0
189,2024-11-25,Caminhada,0
78,2023-05-29,Caminhada,1
947,2024-05-23,Caminhada,0
602,2024-03-17,Corrida,1
688,2024-02-18,Caminhada,1
21,2023-04-26,Caminhada,0
566,2024-03-28,Bike Indoor,0
184,2023-11-16,Corrida,0
871,2024-03-26,Meditação,0
222,2023-03-20,Corrida,0
827,2023-12-23,Meditação,0
328,2023-04-29,Caminhada,0
179,2024-08-08,Meditação,1
788,2024-06-04,Bike Indoor,0
112,2023-10-06,Meditação,1
736,2024-07-19,Bike Indoor,0
726,2023-02-14,Caminhada,0
59,2023-08-13,Crossfit,0
327,2024-06-11,Meditação,0
905,2023-08-29,Meditação,0
621,2024-09-05,Bike Indoor,0
897,2024-04-26,Bike Indoor,0
669,2023-04-05,Caminhada,0
191,2023-12-31,Crossfit,1
200,2023-07-04,Crossfit,0
312,2023-05-16,Caminhada,0
708,2023-01-25,Corrida,0
35,2023-11-14,Bike Indoor,0
379,2023-11-29,Meditação,1
387,2024-07-15,Caminhada,0
758,2024-11-11,Bike Indoor,0
237,2023-04-10,Caminhada,0
616,2024-01-05,Meditação,0
519,2024-08-15,Meditação,0
283,2023-01-12,Crossfit,0
1,2023-03-18,Caminhada,0
731,2024-08-09,Crossfit,0
464,2024-11-12,Meditação,0
230,2023-12-14,Meditação,1
967,2024-03-18,Crossfit,0
172,2024-11-21,Bike Indoor,1
87,2023-03-29,Meditação,0
553,2024-04-09,Meditação,1
123,2024-05-08,Meditação,0
843,2023-08-10,Bike Indoor,0
298,2024-05-29,Meditação,1
885,2023-04-28,Crossfit,0
929,2023-05-16,Bike Indoor,1
690,2023-07-06,Caminhada,1
575,2024-06-25,Meditação,0
484,2024-08-01,Caminhada,0
165,2023-11-07,Meditação,1
699,2024-01-14,Bike Indoor,0
383,2024-02-16,Bike Indoor,0
209,2024-02-25,Crossfit,1
739,2023-08-05,Caminhada,0
432,2024-10-31,Corrida,0
389,2023-03-12,Meditação,1
560,2023-04-20,Meditação,0
224,2023-10-12,Bike Indoor,0
3,2024-08-24,Crossfit,0
372,2024-07-22,Meditação,0
687,2023-10-25,Crossfit,0
446,2024-05-13,Corrida,1
611,2024-07-14,Crossfit,0
116,2024-11-27,Caminhada,0
270,2024-06-13,Crossfit,0
447,2023-07-17,Crossfit,0
368,2024-05-21,Bike Indoor,0
253,2024-05-03,Crossfit,0
317,2023-01-27,Corrida,0
415,2023-04-28,Meditação,0
95,2023-02-23,Caminhada,1
785,2024-05-18,Meditação,0
892,2023-06-01,Caminhada,0
24,2024-04-23,Caminhada,0
628,2023-06-11,Bike Indoor,0
663,2024-10-23,Meditação,1
850,2023-08-04,Bike Indoor,0
50,2024-02-24,Crossfit,0
502,2023-12-14,Meditação,1
718,2023-12-06,Corrida,0
498,2024-07-07,Caminhada,0
335,2023-12-18,Crossfit,0
79,2024-11-03,Crossfit,1
582,2024-08-08,Meditação,1
27,2024-01-10,Caminhada,0
271,2024-06-20,Meditação,0
562,2023-10-30,Crossfit,0
804,2023-08-30,Crossfit,0
247,2024-01-13,Meditação,0
776,2024-11-15,Bike Indoor,0
591,2024-01-24,Caminhada,0
387,2023-10-14,Meditação,0
702,2023-06-08,Corrida,0
559,2023-12-20,Caminhada,0
973,2024-03-30,Corrida,1
361,2024-09-18,Crossfit,0
866,2023-08-29,Corrida,1
984,2023-07-31,Caminhada,0
488,2023-12-29,Caminhada,0
352,2024-08-20,Caminhada,0
701,2023-05-13,Crossfit,0
928,2024-05-23,Bike Indoor,1
256,2023-10-04,Caminhada,1
222,2023-09-22,Crossfit,0
884,2024-08-27,Caminhada,0
753,2024-08-25,Caminhada,0
781,2024-10-18,Meditação,0
1,2023-12-26,Caminhada,1
546,2024-10-25,Caminhada,0
446,2024-10-28,Meditação,0
79,2023-05-16,Corrida,1
236,2024-03-03,Crossfit,0
334,2023-01-29,Meditação,0
889,2024-08-17,Crossfit,1
349,2023-11-26,Bike Indoor,0
98,2023-02-03,Meditação,0
82,2024-05-18,Crossfit,1
502,2023-04-14,Bike Indoor,0
967,2024-05-08,Bike Indoor,0
477,2024-01-06,Bike Indoor,0
927,2024-01-23,Bike Indoor,0
704,2023-08-25,Meditação,0
765,2023-03-31,Corrida,0
921,2023-11-29,Caminhada,0
550,2024-01-12,Corrida,1
14,2023-08-28,Meditação,0
392,2023-07-01,Caminhada,0
347,2023-09-14,Bike Indoor,0
310,2023-07-08,Meditação,1
386,2024-02-19,Crossfit,0
209,2023-09-12,Meditação,0
357,2023-02-14,Bike Indoor,0
974,2024-08-20,Meditação,0
601,2023-07-20,Caminhada,1
568,2023-12-25,Meditação,1
94,2023-12-09,Bike Indoor,0
93,2023-07-31,Bike Indoor,0
340,2024-09-22,Bike Indoor,0
597,2023-10-25,Corrida,0
445,2023-06-04,Bike Indoor,0
757,2024-11-28,Corrida,0
22,2023-07-16,Caminhada,0
291,2024-04-26,Caminhada,1
485,2024-01-14,Meditação,0
784,2024-01-02,Caminhada,0
306,2024-06-20,Bike Indoor,0
634,2023-03-12,Bike Indoor,1
128,2023-01-28,Bike Indoor,0
625,2024-01-28,Crossfit,1
939,2024-06-06,Corrida,0
273,2023-12-15,Corrida,0
848,2023-04-28,Caminhada,1
442,2024-01-15,Meditação,0
503,2023-07-27,Caminhada,1
130,2024-02-27,Caminhada,0
132,2023-04-03,Bike Indoor,0
597,2023-05-21,Bike Indoor,1
935,2023-12-21,Caminhada,0
482,2024-06-06,Crossfit,0
862,2023-03-10,Crossfit,0
390,2024-08-04,Caminhada,1
593,2024-11-27,Meditação,0
999,2023-05-04,Corrida,0
985,2024-02-23,Bike Indoor,0
325,2024-06-06,Meditação,0
69,2024-11-08,Caminhada,0
660,2024-08-25,Caminhada,0
448,2023-12-07,Caminhada,0
528,2023-11-01,Crossfit,1
819,2023-06-06,Caminhada,0
617,2023-03-29,Caminhada,0
165,2023-08-16,Caminhada,1
488,2023-12-31,Crossfit,1
713,2024-10-07,Caminhada,0
709,2023-09-23,Meditação,0
426,2023-03-25,Bike Indoor,0
697,2023-07-31,Meditação,0
834,2023-08-06,Caminhada,0
265,2023-05-31,Caminhada,0
875,2024-11-16,Crossfit,0
612,2023-05-20,Corrida,1
342,2023-02-24,Meditação,0
832,2023-05-21,Caminhada,1
726,2023-03-15,Caminhada,1
278,2023-05-15,Crossfit,1
674,2024-10-03,Bike Indoor,0
439,2023-01-26,Crossfit,0
157,2024-05-02,Bike Indoor,0
422,2024-03-10,Corrida,1
251,2024-08-03,Corrida,0
878,2023-03-03,Crossfit,1
609,2023-07-19,Meditação,0
530,2024-05-04,Meditação,0
327,2024-05-07,Bike Indoor,0
961,2024-11-09,Bike Indoor,1
895,2024-04-12,Bike Indoor,0
97,2023-04-26,Caminhada,0
513,2024-01-06,Bike Indoor,0
216,2024-10-12,Meditação,1
132,2023-08-20,Bike Indoor,0
260,2024-03-23,Caminhada,0
125,2023-08-02,Meditação,1
82,2023-07-27,Caminhada,0
283,2023-04-12,Corrida,0
683,2023-01-10,Meditação,0
59,2024-04-17,Caminhada,1
544,2023-05-03,Caminhada,0
161,2023-01-04,Bike Indoor,0
284,2024-04-11,Caminhada,1
106,2023-09-16,Corrida,0
105,2023-10-14,Bike Indoor,0
439,2023-01-31,Caminhada,0
228,2024-11-18,Bike Indoor,0
700,2024-06-04,Caminhada,1
582,2024-09-11,Crossfit,0
318,2023-05-04,Meditação,1
464,2023-05-10,Corrida,1
802,2024-05-30,Bike Indoor,0
599,2024-04-24,Crossfit,0
882,2024-06-25,Caminhada,0
874,2023-03-18,Meditação,0
472,2023-07-02,Crossfit,1
56,2024-01-01,Bike Indoor,0
625,2023-10-19,Caminhada,0
13,2024-01-24,Meditação,1
440,2023-06-06,Caminhada,1
18,2023-04-10,Bike Indoor,1
694,2024-09-25,Meditação,0
973,2023-04-20,Meditação,1
113,2024-11-09,Caminhada,0
229,2024-10-03,Meditação,0
171,2023-09-27,Caminhada,1
295,2023-05-18,Corrida,0
189,2024-11-18,Caminhada,0
426,2023-03-05,Corrida,0
977,2024-10-04,Meditação,1
79,2024-05-21,Meditação,0
658,2024-11-30,Caminhada,0
919,2023-12-16,Bike Indoor,0
182,2023-05-27,Bike Indoor,1
499,2023-12-01,Meditação,1
798,2024-06-15,Caminhada,1
762,2024-07-07,Corrida,1
866,2024-02-11,Corrida,1
826,2023-12-10,Meditação,0
708,2024-10-13,Bike Indoor,0
835,2024-06-04,Meditação,0
71,2024-08-13,Meditação,1
248,2024-10-21,Caminhada,1
146,2023-05-16,Meditação,0
618,2023-02-08,Crossfit,1
775,2023-11-16,Caminhada,0
296,2023-10-14,Bike Indoor,0
582,2024-04-07,Corrida,1
470,2024-10-23,Caminhada,0
506,2023-12-18,Caminhada,0
193,2023-01-05,Crossfit,0
68,2023-08-24,Caminhada,0
494,2023-08-24,Caminhada,0
817,2024-05-15,Meditação,0
52,2023-04-15,Meditação,0
882,2023-07-26,Corrida,0
363,2023-08-27,Bike Indoor,0
797,2023-02-21,Meditação,1
917,2023-04-18,Bike Indoor,1
474,2023-12-23,Corrida,0
846,2023-02-02,Caminhada,1
521,2023-01-22,Caminhada,0
763,2023-11-03,Corrida,0
431,2023-01-11,Corrida,1
844,2024-09-30,Caminhada,1
298,2024-03-17,Caminhada,1
435,2024-07-15,Meditação,0
696,2023-07-17,Caminhada,0
691,2024-06-12,Bike Indoor,0
198,2023-02-13,Caminhada,0
128,2023-07-04,Caminhada,0
532,2024-01-24,Meditação,0
984,2024-07-04,Corrida,0
411,2024-05-21,Meditação,1
934,2024-03-17,Meditação,0
840,2024-05-10,Corrida,0
65,2024-05-19,Bike Indoor,0
694,2023-05-17,Meditação,0
241,2023-10-06,Meditação,1
369,2023-06-13,Caminhada,0
536,2024-06-26,Bike Indoor,1
384,2023-01-23,Meditação,1
431,2024-05-21,Caminhada,0
967,2024-11-16,Caminhada,1
83,2024-05-24,Meditação,0
982,2024-07-23,Bike Indoor,0
831,2024-08-22,Caminhada,0
697,2024-03-19,Caminhada,0
951,2023-05-22,Corrida,0
828,2023-10-08,Bike Indoor,0
611,2023-07-26,Caminhada,0
574,2024-11-14,Bike Indoor,0
286,2023-10-29,Caminhada,0
989,2024-02-01,Crossfit,1
534,2023-11-14,Crossfit,1
459,2023-02-17,Bike Indoor,0
212,2024-11-03,Crossfit,0
126,2024-11-07,Caminhada,0
413,2024-01-25,Crossfit,0
499,2024-01-14,Caminhada,1
425,2023-08-05,Meditação,1
554,2024-09-20,Corrida,0
610,2023-09-08,Bike Indoor,0
961,2024-03-09,Corrida,0
543,2024-08-07,Caminhada,0
158,2023-10-11,Meditação,0
112,2024-04-27,Caminhada,0
402,2023-09-24,Bike Indoor,0
759,2024-08-21,Caminhada,0
122,2023-09-03,Caminhada,0
273,2023-06-07,Caminhada,0
294,2023-12-23,Crossfit,1
398,2024-07-01,Caminhada,0
471,2023-08-24,Crossfit,0
985,2024-04-04,Caminhada,0
207,2023-04-10,Caminhada,0
110,2023-04-29,Meditação,0
440,2023-12-20,Corrida,1
278,2023-03-29,Caminhada,0
963,2023-02-05,Caminhada,0
568,2023-11-10,Crossfit,0
887,2024-06-23,Meditação,1
915,2024-07-04,Crossfit,0
569,2023-11-18,Caminhada,0
940,2024-03-02,Meditação,1
482,2024-05-31,Caminhada,1
803,2024-10-14,Meditação,0
114,2023-01-09,Crossfit,0
893,2023-12-25,Crossfit,0
897,2024-04-22,Bike Indoor,0
820,2023-02-26,Corrida,1
853,2023-10-10,Caminhada,1
477,2024-03-20,Caminhada,1
710,2024-04-05,Bike Indoor,1
933,2024-05-04,Bike Indoor,0
321,2023-12-25,Caminhada,1
179,2024-11-20,Bike Indoor,1
897,2024-08-16,Meditação,1
219,2024-08-19,Crossfit,0
789,2023-03-06,Crossfit,0
949,2024-03-04,Bike Indoor,1
528,2024-04-01,Caminhada,1
492,2023-05-16,Bike Indoor,0
891,2024-08-28,Crossfit,0
61,2023-02-17,Caminhada,0
54,2024-09-03,Meditação,1
680,2023-07-13,Corrida,0
538,2023-04-27,Caminhada,0
848,2023-06-13,Caminhada,1
988,2024-04-23,Caminhada,0
65,2023-10-14,Bike Indoor,0
612,2024-06-19,Corrida,0
586,2024-05-08,Bike Indoor,0
704,2024-02-09,Meditação,0
171,2023-04-06,Bike Indoor,0
273,2024-05-11,Bike Indoor,0
889,2023-09-11,Bike Indoor,0
699,2024-02-18,Caminhada,0
535,2024-09-24,Bike Indoor,0
391,2024-08-06,Meditação,0
940,2024-01-06,Caminhada,0
693,2024-07-29,Bike Indoor,0
327,2023-08-31,Corrida,0
108,2024-09-30,Meditação,0
847,2024-01-08,Corrida,0
162,2023-02-08,Caminhada,0
814,2023-12-19,Crossfit,0
452,2024-03-01,Caminhada,0
206,2023-03-18,Caminhada,1
590,2024-05-24,Bike Indoor,0
16,2024-05-31,Bike Indoor,1
327,2023-05-20,Crossfit,0
608,2023-09-09,Bike Indoor,0
659,2024-10-30,Bike Indoor,0
2,2023-11-13,Corrida,1
10,2024-02-24,Meditação,0
434,2023-03-16,Caminhada,1
125,2023-01-29,Caminhada,0
81,2023-02-10,Meditação,0
485,2024-06-24,Crossfit,0
652,2024-05-06,Caminhada,1
838,2023-04-10,Caminhada,1
150,2023-11-16,Caminhada,0
800,2024-07-23,Bike Indoor,1
873,2024-10-11,Caminhada,0
340,2024-06-06,Caminhada,0
129,2023-07-08,Bike Indoor,0
438,2024-03-25,Crossfit,0
751,2023-04-04,Meditação,1
501,2023-06-30,Bike Indoor,0
58,2023-11-17,Caminhada,0
198,2023-10-10,Corrida,1
211,2024-01-26,Meditação,0
914,2023-11-17,Corrida,1
902,2024-07-23,Corrida,0
45,2023-01-25,Crossfit,0
97,2023-09-17,Caminhada,1
279,2024-05-11,Bike Indoor,1
535,2023-08-01,Caminhada,1
410,2023-04-25,Corrida,1
461,2024-03-27,Crossfit,0
391,2024-11-30,Corrida,0
847,2024-10-09,Bike Indoor,1
44,2024-05-04,Bike Indoor,1
27,2024-08-24,Bike Indoor,0
794,2024-06-11,Meditação,0
97,2024-10-20,Meditação,0
975,2024-01-20,Bike Indoor,0
548,2024-09-04,Corrida,0
621,2024-02-22,Bike Indoor,1
567,2023-08-07,Corrida,1
704,2024-07-10,Corrida,1
219,2023-03-04,Bike Indoor,0
185,2023-12-16,Meditação,0
69,2024-01-25,Bike Indoor,1
829,2024-01-12,Meditação,0
130,2023-03-07,Caminhada,0
567,2023-04-29,Meditação,0
890,2023-01-08,Corrida,1
609,2023-01-27,Caminhada,1
848,2023-10-17,Bike Indoor,1
599,2023-01-28,Crossfit,0
806,2023-06-08,Bike Indoor,0
631,2023-05-25,Bike Indoor,0
720,2024-04-11,Crossfit,1
334,2023-04-18,Meditação,0
925,2024-03-14,Caminhada,0
154,2023-07-22,Corrida,1
547,2023-10-28,Meditação,1
79,2024-03-13,Bike Indoor,0
579,2023-01-11,Bike Indoor,0
855,2024-08-29,Caminhada,0
413,2024-10-03,Corrida,0
546,2023-04-13,Crossfit,0
609,2024-04-30,Caminhada,0
169,2023-04-20,Corrida,1
681,2024-10-04,Crossfit,0
663,2023-04-03,Meditação,0
583,2024-06-24,Bike Indoor,0
515,2024-11-29,Caminhada,0
314,2024-05-21,Bike Indoor,0
32,2023-06-26,Caminhada,0
287,2024-03-14,Bike Indoor,1
594,2024-10-29,Bike Indoor,0
43,2024-05-25,Corrida,0
903,2023-04-19,Crossfit,0
617,2023-03-13,Caminhada,0
1,2024-05-03,Corrida,0
573,2023-10-08,Bike Indoor,1
270,2023-08-02,Bike Indoor,1
180,2024-04-01,Caminhada,0
736,2024-08-09,Corrida,1
518,2024-02-22,Corrida,0
103,2024-05-24,Crossfit,1
10,2024-10-23,Corrida,0
583,2023-11-19,Meditação,0
90,2023-06-27,Corrida,0
226,2024-11-18,Meditação,1
670,2023-04-14,Caminhada,1
740,2023-04-29,Bike Indoor,1
917,2024-08-04,Bike Indoor,1
126,2023-02-26,Caminhada,1
956,2024-02-13,Caminhada,1
209,2024-07-31,Caminhada,0
97,2023-02-27,Meditação,1
74,2023-04-27,Caminhada,0
627,2024-02-29,Caminhada,1
191,2023-01-21,Meditação,0
682,2023-03-20,Corrida,1
819,2024-07-12,Crossfit,0
960,2024-11-13,Meditação,0
716,2024-08-18,Corrida,0
56,2023-04-18,Bike Indoor,0
720,2023-09-28,Meditação,0
553,2024-11-18,Meditação,0
32,2024-04-20,Meditação,0
527,2023-03-11,Caminhada,1
574,2024-01-22,Meditação,0
667,2023-06-15,Bike Indoor,0
284,2023-02-27,Bike Indoor,0
721,2024-03-26,Crossfit,0
832,2023-09-02,Meditação,1
494,2023-02-14,Crossfit,0
187,2024-11-14,Bike Indoor,1
498,2024-01-18,Corrida,1
442,2024-07-31,Meditação,0
130,2023-03-12,Corrida,0
639,2024-07-01,Crossfit,0
292,2023-08-27,Bike Indoor,1
114,2024-08-02,Bike Indoor,0
199,2023-04-18,Caminhada,1
13,2023-07-27,Corrida,0
271,2023-10-29,Caminhada,0
601,2024-03-05,Bike Indoor,0
215,2023-12-14,Meditação,0
444,2023-04-17,Meditação,0
790,2024-06-11,Bike Indoor,0
512,2024-02-10,Corrida,0
447,2023-09-13,Meditação,0
986,2023-10-28,Corrida,0
993,2023-05-25,Bike Indoor,0
715,2024-11-06,Caminhada,0
74,2024-06-07,Caminhada,0
537,2024-07-15,Crossfit,1
101,2023-12-26,Caminhada,1
176,2024-06-07,Meditação,0
427,2024-04-28,Caminhada,1
117,2023-07-09,Meditação,0
166,2023-10-23,Crossfit,1
41,2023-04-03,Meditação,0
429,2023-05-10,Caminhada,0
344,2024-04-28,Caminhada,0
424,2024-02-13,Meditação,0
366,2023-12-07,Caminhada,1
120,2023-08-02,Bike Indoor,0
609,2023-11-26,Bike Indoor,0
657,2023-06-24,Caminhada,1
728,2024-03-19,Meditação,0
229,2023-07-20,Meditação,0
825,2024-09-08,Meditação,0
130,2023-04-08,Bike Indoor,0
352,2023-04-13,Meditação,0
889,2024-07-06,Meditação,0
318,2023-05-31,Crossfit,0
984,2023-09-25,Caminhada,0
649,2023-12-18,Bike Indoor,1
836,2024-04-11,Bike Indoor,0
337,2023-10-05,Meditação,0
273,2024-07-21,Crossfit,0
117,2023-01-16,Bike Indoor,0
818,2024-03-31,Meditação,0
368,2023-06-28,Bike Indoor,0
94,2023-05-14,Crossfit,0
168,2023-09-15,Corrida,1
954,2023-03-03,Bike Indoor,0
715,2024-04-26,Corrida,0
341,2024-04-21,Caminhada,0
661,2024-09-26,Bike Indoor,0
914,2023-02-11,Caminhada,0
695,2024-01-08,Caminhada,0
925,2024-01-08,Bike Indoor,0
152,2023-10-26,Crossfit,1
586,2023-02-21,Meditação,0
877,2024-01-14,Bike Indoor,1
913,2023-11-08,Meditação,1
274,2024-08-01,Meditação,0
554,2023-02-28,Caminhada,0
496,2023-10-31,Meditação,0
724,2023-02-04,Meditação,0
101,2024-10-09,Bike Indoor,0
557,2024-08-10,Caminhada,0
82,2024-05-07,Caminhada,0
529,2024-05-05,Bike Indoor,0
73,2023-08-09,Bike Indoor,0
14,2024-08-19,Meditação,0
433,2023-05-03,Caminhada,0
157,2023-04-12,Meditação,1
735,2024-05-29,Crossfit,1
132,2023-11-09,Corrida,1
338,2024-05-20,Crossfit,0
404,2024-05-08,Caminhada,0
376,2024-10-21,Bike Indoor,0
888,2023-07-18,Caminhada,0
559,2024-09-24,Meditação,0
107,2024-11-11,Caminhada,1
620,2024-05-27,Crossfit,0
265,2023-11-26,Bike Indoor,1
205,2024-09-12,Bike Indoor,0
79,2023-11-23,Bike Indoor,0
155,2023-01-10,Caminhada,0
783,2023-05-07,Meditação,0
988,2024-10-30,Bike Indoor,0
997,2023-08-19,Bike Indoor,0
247,2023-01-15,Crossfit,1
531,2024-05-01,Caminhada,0
858,2024-03-17,Crossfit,1
948,2024-07-11,Meditação,0
538,2023-10-01,Bike Indoor,0
729,2024-09-09,Meditação,0
154,2023-01-03,Corrida,0
154,2023-11-22,Caminhada,1
686,2023-09-10,Bike Indoor,1
92,2024-06-17,Bike Indoor,1
433,2023-02-24,Caminhada,1
338,2024-03-23,Caminhada,0
480,2023-10-24,Crossfit,0
693,2024-09-13,Caminhada,0
131,2024-01-08,Caminhada,0
450,2024-04-13,Corrida,0
993,2023-05-16,Crossfit,0
810,2023-09-03,Caminhada,1
787,2023-03-11,Bike Indoor,0
273,2024-04-25,Bike Indoor,1
929,2024-06-13,Crossfit,0
588,2024-05-04,Crossfit,0
177,2024-05-17,Crossfit,0
696,2024-11-28,Caminhada,1
831,2023-04-27,Bike Indoor,0
643,2023-09-14,Caminhada,1
875,2024-08-29,Caminhada,0
49,2024-03-03,Crossfit,0
567,2023-04-25,Caminhada,0
666,2024-05-08,Bike Indoor,1
355,2023-03-03,Crossfit,0
712,2024-05-11,Meditação,0
308,2024-09-27,Caminhada,1
868,2023-03-21,Crossfit,0
885,2024-10-20,Corrida,0
630,2024-04-29,Crossfit,1
775,2023-01-22,Bike Indoor,1
46,2024-08-17,Caminhada,1
302,2023-11-20,Caminhada,1
868,2024-05-31,Bike Indoor,1
912,2023-09-18,Caminhada,1
408,2023-05-09,Corrida,1
189,2024-09-17,Meditação,1
822,2023-10-11,Bike Indoor,0
830,2023-02-16,Crossfit,0
129,2023-07-07,Crossfit,0
561,2023-01-19,Bike Indoor,0
537,2024-08-21,Corrida,1
266,2024-10-15,Corrida,0
118,2023-01-08,Corrida,0
464,2023-02-06,Crossfit,0
144,2024-08-20,Crossfit,0
442,2023-03-13,Bike Indoor,0
200,2024-01-16,Caminhada,0
157,2023-09-23,Caminhada,0
487,2023-03-08,Caminhada,0
860,2024-10-14,Caminhada,0
134,2023-03-05,Meditação,1
912,2023-01-30,Caminhada,0
148,2024-07-10,Corrida,0
336,2024-10-07,Crossfit,0
71,2023-01-16,Caminhada,1
233,2023-10-05,Caminhada,1
334,2023-10-04,Crossfit,1
811,2023-08-09,Crossfit,0
666,2023-07-12,Corrida,1
90,2024-10-31,Corrida,1
334,2023-01-24,Corrida,0
199,2023-05-21,Meditação,0
161,2023-01-26,Caminhada,0
538,2023-04-08,Crossfit,0
121,2023-10-03,Caminhada,0
301,2024-07-26,Crossfit,1
724,2023-08-31,Bike Indoor,0
575,2024-03-08,Crossfit,0
963,2023-01-09,Caminhada,1
