activity_id,user_id,steps,minutes_meditated,activity_type,date,calories_burned,gym_visit,week
464,123,2653,42,Bike Indoor,2023-09-18,464.06,True,38
465,879,1454,28,Corrida,2024-03-18,611.74,True,12
466,387,17522,2,Bike Indoor,2023-04-18,392.88,True,16
467,339,5807,57,Corrida,2024-07-10,445.97,True,28
468,778,3192,32,Caminhada,2024-03-12,192.62,False,11
469,348,12812,10,Meditação,2024-05-28,47.3,False,22
470,29,15775,44,Corrida,2023-03-31,455.1,True,13
471,975,10402,4,Meditação,2023-08-03,38.19,False,31
472,35,13074,49,Corrida,2024-09-18,575.16,True,38
473,518,15245,31,Caminhada,2023-11-15,123.49,False,46
474,396,3759,46,Corrida,2024-08-26,741.24,True,35
475,623,19413,17,Meditação,2024-11-28,28.26,False,48
476,294,15683,46,Caminhada,2024-10-31,195.83,False,44
477,589,12460,19,Corrida,2023-02-26,577.22,True,8
478,349,16447,51,Caminhada,2024-07-12,70.31,False,28
479,147,15460,51,Caminhada,2024-02-06,198.73,False,6
480,67,17729,38,Caminhada,2023-08-10,154.71,False,32
481,904,17358,48,Bike Indoor,2024-04-19,334.7,True,16
482,520,9814,39,Corrida,2023-04-18,638.32,True,16
483,122,13890,27,Caminhada,2023-06-29,52.47,False,26
484,340,19714,12,Meditação,2023-06-26,18.34,False,26
485,175,1740,25,Caminhada,2024-05-01,245.27,False,18
486,900,11218,15,Crossfit,2024-02-18,518.96,True,7
487,691,6055,24,Caminhada,2024-11-22,211.67,False,47
488,597,1954,9,Caminhada,2023-02-06,287.43,False,6
489,451,16663,28,Caminhada,2024-07-28,92.8,False,30
490,557,18775,45,Bike Indoor,2023-09-25,466.84,True,39
491,136,9232,37,Corrida,2024-01-23,630.2,True,4
492,855,6439,19,Bike Indoor,2023-12-20,480.17,True,51
493,16,961,53,Caminhada,2023-09-27,205.09,False,39
494,333,17601,25,Bike Indoor,2023-09-26,461.64,True,39
495,195,6007,31,Crossfit,2024-03-17,574.25,True,11
496,496,17776,38,Caminhada,2023-11-01,72.26,False,44
497,9,2076,37,Caminhada,2023-09-03,236.11,False,35
498,828,6196,58,Caminhada,2023-06-27,109.66,False,26
499,334,16292,48,Crossfit,2023-03-08,923.73,True,10
500,333,10315,52,Bike Indoor,2023-10-04,597.21,True,40
501,327,11785,23,Bike Indoor,2023-07-27,319.78,True,30
502,15,8142,30,Caminhada,2023-11-03,100.3,False,44
503,839,6260,39,Meditação,2024-07-03,21.68,False,27
504,614,15534,11,Corrida,2024-09-22,637.79,True,38
505,226,4841,57,Caminhada,2024-06-21,252.46,False,25
506,425,13384,56,Corrida,2024-06-01,424.13,True,22
507,790,17443,35,Bike Indoor,2023-10-01,399.84,True,39
508,408,1922,9,Caminhada,2023-08-21,144.05,False,34
509,113,11991,5,Meditação,2023-04-24,17.34,False,17
510,997,6101,6,Corrida,2023-05-14,618.12,True,19
511,428,2473,52,Meditação,2024-02-29,29.12,False,9
512,1,8108,30,Corrida,2024-11-20,526.6,True,47
513,266,15450,26,Caminhada,2023-01-25,179.22,False,4
514,491,10043,7,Bike Indoor,2024-07-13,442.33,True,28
515,208,16210,2,Crossfit,2023-10-07,671.6,True,40
516,622,4549,39,Corrida,2023-12-09,506.16,True,49
517,712,594,46,Meditação,2023-03-13,31.62,False,11
518,952,16890,20,Bike Indoor,2023-07-20,477.65,True,29
519,369,4889,0,Caminhada,2023-11-22,99.08,False,47
520,985,8212,44,Caminhada,2023-02-02,53.24,False,5
521,306,17783,53,Caminhada,2023-04-07,87.73,False,14
522,12,3201,49,Caminhada,2024-07-10,60.71,False,28
523,345,7854,14,Caminhada,2023-09-20,157.9,False,38
524,465,6763,6,Meditação,2023-03-11,19.0,False,10
525,700,10653,14,Corrida,2023-10-20,568.18,True,42
526,666,5190,24,Bike Indoor,2023-07-26,431.78,True,30
527,494,13715,2,Meditação,2023-06-21,31.52,False,25
528,368,5681,29,Corrida,2024-01-30,689.55,True,5
529,846,3678,57,Caminhada,2023-09-13,169.83,False,37
530,937,14102,13,Meditação,2023-09-21,12.48,False,38
531,420,16720,51,Bike Indoor,2023-09-21,307.0,True,38
532,889,1667,3,Caminhada,2024-05-31,103.31,False,22
533,791,17293,35,Crossfit,2023-01-10,712.48,True,2
534,171,8204,2,Caminhada,2023-09-28,61.23,False,39
535,134,5122,4,Caminhada,2023-11-08,131.93,False,45
536,965,11217,24,Caminhada,2024-01-05,271.76,False,1
537,427,15583,30,Corrida,2024-07-20,436.01,True,29
538,25,973,10,Bike Indoor,2024-07-06,679.41,True,27
539,530,1408,7,Bike Indoor,2024-10-11,642.67,True,41
540,190,10135,25,Bike Indoor,2024-01-26,632.71,True,4
541,141,18672,1,Caminhada,2023-04-25,265.91,False,17
542,555,8738,27,Bike Indoor,2024-07-28,332.02,True,30
543,846,14349,47,Meditação,2023-12-10,16.05,False,49
544,796,1218,56,Caminhada,2024-02-14,83.59,False,7
545,658,17804,59,Bike Indoor,2024-06-29,344.5,True,26
546,315,3377,9,Caminhada,2024-01-13,131.93,False,2
547,444,10964,49,Caminhada,2024-03-31,257.55,False,13
548,319,4098,38,Crossfit,2024-02-27,625.98,True,9
549,441,19122,36,Bike Indoor,2024-03-19,397.69,True,12
550,92,7619,38,Bike Indoor,2023-07-16,570.36,True,28
551,179,11939,20,Meditação,2023-12-29,13.88,False,52
552,56,18226,27,Meditação,2024-02-14,24.41,False,7
553,155,19200,37,Bike Indoor,2024-07-27,418.17,True,30
554,672,16878,55,Crossfit,2024-01-29,923.65,True,5
555,111,6560,32,Bike Indoor,2024-05-23,505.8,True,21
556,137,5510,10,Corrida,2024-07-19,658.59,True,29
557,232,3444,44,Corrida,2024-11-01,451.61,True,44
558,992,7543,43,Meditação,2023-10-21,47.16,False,42
559,468,12429,0,Crossfit,2023-01-25,661.23,True,4
560,732,7253,52,Bike Indoor,2023-08-25,582.74,True,34
561,481,13775,46,Bike Indoor,2024-04-05,681.85,True,14
562,68,45,32,Caminhada,2023-11-17,177.16,False,46
563,814,15597,2,Bike Indoor,2023-04-10,503.01,True,15
564,249,2057,25,Corrida,2024-11-20,446.9,True,47
565,994,663,14,Crossfit,2024-02-12,695.14,True,7
566,323,4668,40,Crossfit,2023-06-04,926.23,True,22
567,922,18413,13,Caminhada,2024-03-09,83.78,False,10
568,904,5717,22,Meditação,2024-03-09,46.7,False,10
569,518,2696,59,Caminhada,2023-05-23,216.83,False,21
570,976,13200,53,Meditação,2024-06-12,26.84,False,24
571,792,16101,55,Bike Indoor,2023-10-12,518.6,True,41
572,432,8831,7,Meditação,2023-01-05,16.02,False,1
573,487,19047,53,Bike Indoor,2024-06-06,386.99,True,23
574,606,19129,35,Meditação,2024-03-11,21.46,False,11
575,429,5004,19,Caminhada,2024-02-22,146.21,False,8
576,269,13156,51,Caminhada,2023-03-22,278.88,False,12
577,709,4402,5,Corrida,2024-06-28,547.03,True,26
578,537,10787,32,Caminhada,2024-01-12,180.96,False,2
579,148,14662,27,Caminhada,2023-06-08,90.51,False,23
580,118,19811,49,Crossfit,2024-09-18,867.99,True,38
581,850,5912,37,Corrida,2023-08-05,624.11,True,31
582,367,394,29,Crossfit,2024-10-31,719.95,True,44
583,850,14635,45,Caminhada,2023-02-14,286.8,False,7
584,66,3597,42,Caminhada,2024-09-23,272.66,False,39
585,970,10524,16,Corrida,2023-08-03,663.8,True,31
586,813,329,8,Crossfit,2024-05-25,960.91,True,21
587,370,17156,27,Bike Indoor,2023-05-08,525.91,True,19
588,175,1645,53,Caminhada,2023-09-11,256.73,False,37
589,831,18171,6,Caminhada,2024-07-03,152.37,False,27
590,588,9815,45,Caminhada,2023-12-18,71.69,False,51
591,495,17383,27,Bike Indoor,2024-08-28,697.66,True,35
592,973,1848,16,Caminhada,2024-06-24,91.41,False,26
593,114,1561,39,Corrida,2023-06-13,500.6,True,24
594,111,773,59,Caminhada,2024-10-10,90.78,False,41
595,761,7311,47,Crossfit,2024-06-18,668.74,True,25
596,439,15203,43,Caminhada,2023-05-11,122.32,False,19
597,715,18187,43,Bike Indoor,2024-08-20,540.44,True,34
598,147,9290,59,Caminhada,2024-11-26,299.12,False,48
599,35,2050,59,Crossfit,2024-05-18,526.25,True,20
600,999,17131,4,Bike Indoor,2024-02-28,611.38,True,9
601,309,3973,4,Caminhada,2023-07-03,82.0,False,27
602,538,1615,13,Crossfit,2024-11-01,509.92,True,44
603,750,14550,5,Bike Indoor,2024-06-06,555.43,True,23
604,14,10494,6,Corrida,2024-07-07,749.33,True,27
605,374,5506,54,Corrida,2023-08-23,470.52,True,34
606,557,13054,52,Corrida,2023-05-11,536.65,True,19
607,428,13861,16,Caminhada,2024-11-27,92.19,False,48
608,728,11587,58,Caminhada,2023-01-14,276.63,False,2
609,233,13515,8,Corrida,2024-10-20,508.14,True,42
610,705,5854,30,Meditação,2024-01-15,27.79,False,3
611,563,16600,21,Caminhada,2023-03-01,273.69,False,9
612,939,17743,44,Crossfit,2023-10-19,776.43,True,42
613,887,3774,8,Caminhada,2023-06-09,283.21,False,23
614,726,4927,58,Crossfit,2024-03-22,963.23,True,12
615,663,4429,15,Crossfit,2024-06-21,730.8,True,25
616,440,4606,35,Crossfit,2024-07-30,791.19,True,31
617,502,4478,33,Caminhada,2024-01-21,107.58,False,3
618,275,16076,44,Meditação,2023-03-11,49.62,False,10
619,850,18280,12,Meditação,2024-01-17,21.13,False,3
620,76,7366,18,Meditação,2024-11-15,41.33,False,46
621,439,4427,11,Caminhada,2023-08-13,128.24,False,32
622,732,13476,35,Meditação,2024-05-22,22.52,False,21
623,860,5361,9,Bike Indoor,2024-10-26,341.55,True,43
624,956,641,15,Bike Indoor,2023-02-09,523.96,True,6
625,699,10085,27,Crossfit,2023-05-26,622.42,True,21
626,289,19659,55,Bike Indoor,2024-01-01,359.36,True,1
627,915,4050,18,Caminhada,2024-09-01,106.67,False,35
628,540,4553,39,Bike Indoor,2023-09-05,400.44,True,36
629,891,18688,5,Crossfit,2023-01-12,752.04,True,2
630,692,3343,3,Meditação,2024-06-19,25.44,False,25
631,253,2056,29,Bike Indoor,2024-05-24,330.2,True,21
632,126,19192,38,Caminhada,2023-09-02,184.01,False,35
633,177,9416,30,Meditação,2023-06-20,41.51,False,25
634,37,7226,45,Corrida,2023-02-01,629.69,True,5
635,410,886,26,Corrida,2024-09-17,789.82,True,38
636,611,8584,44,Bike Indoor,2024-03-04,339.66,True,10
637,610,18830,20,Crossfit,2023-02-04,910.58,True,5
638,127,11530,36,Corrida,2023-07-24,602.28,True,30
639,483,3591,8,Corrida,2024-01-19,608.64,True,3
640,168,18565,34,Meditação,2023-09-23,30.76,False,38
641,592,16738,41,Bike Indoor,2024-07-30,430.13,True,31
642,294,2631,46,Meditação,2024-03-18,22.98,False,12
643,845,17905,51,Caminhada,2024-09-01,207.96,False,35
644,638,19056,20,Meditação,2024-11-27,11.79,False,48
645,343,11370,16,Crossfit,2024-04-29,794.39,True,18
646,310,18721,54,Crossfit,2024-04-14,862.3,True,15
647,662,17012,23,Corrida,2023-09-23,542.53,True,38
648,528,2679,30,Caminhada,2023-04-19,104.34,False,16
649,540,4422,5,Bike Indoor,2024-05-03,385.35,True,18
650,419,7463,56,Caminhada,2023-06-27,70.46,False,26
651,444,9613,34,Caminhada,2023-09-06,72.43,False,36
652,685,17510,49,Corrida,2023-01-05,466.68,True,1
653,558,1780,36,Meditação,2023-06-06,10.77,False,23
654,840,9424,12,Crossfit,2023-08-18,633.12,True,33
655,236,6571,24,Caminhada,2024-09-19,126.6,False,38
656,439,825,31,Meditação,2023-09-18,49.81,False,38
657,214,11155,58,Bike Indoor,2023-11-17,696.68,True,46
658,85,2395,0,Caminhada,2023-05-07,96.76,False,18
659,794,4145,48,Meditação,2023-01-28,18.52,False,4
660,744,15779,57,Caminhada,2024-05-24,172.98,False,21
661,85,5492,34,Bike Indoor,2023-08-16,359.51,True,33
662,921,7111,57,Corrida,2024-10-02,601.62,True,40
663,489,13087,18,Crossfit,2024-06-24,699.69,True,26
664,65,9984,52,Corrida,2023-06-28,529.85,True,26
665,646,6792,51,Crossfit,2024-11-06,911.3,True,45
666,663,19935,53,Corrida,2024-11-02,731.25,True,44
667,627,7711,11,Bike Indoor,2023-10-15,695.16,True,41
668,64,1565,39,Bike Indoor,2024-05-08,389.24,True,19
669,343,3667,39,Meditação,2023-09-22,45.53,False,38
670,939,6459,46,Crossfit,2024-04-11,768.92,True,15
671,875,4096,42,Caminhada,2024-01-30,197.86,False,5
672,919,1019,19,Caminhada,2024-03-07,274.07,False,10
673,352,9476,32,Corrida,2024-03-10,777.05,True,10
674,158,8254,28,Caminhada,2024-01-23,231.7,False,4
675,589,11584,15,Corrida,2024-06-20,539.14,True,25
676,491,5965,13,Crossfit,2023-05-25,744.83,True,21
677,658,11464,6,Meditação,2023-06-24,34.6,False,25
678,855,18653,5,Bike Indoor,2024-06-03,631.46,True,23
679,463,12439,20,Crossfit,2023-11-10,828.97,True,45
680,225,4721,35,Caminhada,2024-09-12,141.36,False,37
681,917,8408,21,Crossfit,2023-05-09,708.94,True,19
682,313,195,39,Crossfit,2024-05-28,525.22,True,22
683,615,3273,53,Caminhada,2023-01-10,281.07,False,2
684,919,15330,18,Caminhada,2023-12-13,72.03,False,50
685,859,10886,24,Caminhada,2023-04-27,194.98,False,17
686,813,3212,2,Caminhada,2024-02-15,267.91,False,7
687,940,2755,35,Caminhada,2024-02-01,155.22,False,5
688,466,17905,44,Crossfit,2023-01-11,900.06,True,2
689,88,1080,52,Meditação,2024-02-02,42.15,False,5
690,883,15501,58,Corrida,2024-08-30,423.94,True,35
691,303,17105,33,Caminhada,2023-04-03,153.04,False,14
692,680,14047,10,Meditação,2023-04-12,37.64,False,15
693,435,17946,47,Bike Indoor,2023-04-08,468.94,True,14
694,682,639,41,Corrida,2023-10-09,618.07,True,41
695,135,12502,46,Bike Indoor,2024-10-29,537.78,True,44
696,50,5190,26,Meditação,2024-10-18,16.05,False,42
697,432,3736,41,Corrida,2024-02-25,564.79,True,8
698,340,16473,1,Meditação,2023-12-30,11.14,False,52
699,347,1251,5,Caminhada,2023-07-30,87.41,False,30
700,646,9294,45,Meditação,2024-10-28,30.49,False,44
701,347,16732,1,Crossfit,2024-05-22,786.79,True,21
702,649,4052,41,Caminhada,2023-03-17,86.56,False,11
703,245,19325,16,Bike Indoor,2023-11-19,602.25,True,46
704,109,271,39,Bike Indoor,2024-03-27,449.2,True,13
705,825,18414,57,Corrida,2024-11-17,768.26,True,46
706,799,11698,47,Caminhada,2024-09-14,146.92,False,37
707,533,15889,13,Caminhada,2023-01-18,87.45,False,3
708,90,9657,9,Meditação,2023-10-18,40.32,False,42
709,296,9387,44,Meditação,2023-07-17,32.71,False,29
710,112,16376,32,Crossfit,2023-06-11,693.34,True,23
711,813,11279,41,Bike Indoor,2024-02-21,442.38,True,8
712,589,12015,53,Crossfit,2024-01-19,575.38,True,3
713,177,7041,11,Crossfit,2023-07-19,670.42,True,29
714,343,17510,31,Corrida,2024-05-12,411.74,True,19
715,660,8708,48,Meditação,2023-02-12,30.1,False,6
716,101,10857,23,Corrida,2023-03-23,758.69,True,12
717,758,9493,13,Caminhada,2024-06-22,248.83,False,25
718,629,8052,4,Crossfit,2023-10-31,514.26,True,44
719,604,16995,50,Bike Indoor,2024-08-03,652.5,True,31
720,401,17133,4,Crossfit,2023-07-18,726.16,True,29
721,28,13580,46,Meditação,2024-02-10,17.64,False,6
722,937,18240,31,Crossfit,2024-03-02,876.21,True,9
723,962,17910,44,Corrida,2024-04-05,529.15,True,14
724,537,10216,48,Crossfit,2024-04-24,626.66,True,17
725,58,6229,32,Crossfit,2023-05-04,580.66,True,18
726,498,13343,59,Caminhada,2024-06-11,171.66,False,24
727,297,2098,45,Caminhada,2024-09-29,73.35,False,39
728,134,15438,3,Corrida,2024-06-09,714.25,True,23
729,331,7865,56,Bike Indoor,2023-02-08,488.27,True,6
730,249,16557,29,Bike Indoor,2023-07-18,478.79,True,29
731,550,12211,40,Meditação,2023-04-18,10.07,False,16
732,902,500,16,Caminhada,2023-09-25,254.47,False,39
733,941,3646,2,Meditação,2023-12-19,29.71,False,51
734,75,18747,12,Meditação,2023-11-07,27.6,False,45
735,654,10048,43,Caminhada,2024-01-25,240.35,False,4
736,834,11344,47,Caminhada,2023-02-09,65.72,False,6
737,168,18280,35,Bike Indoor,2024-08-03,446.67,True,31
738,771,9910,17,Bike Indoor,2023-06-01,530.29,True,22
739,503,1778,22,Caminhada,2023-07-06,165.14,False,27
740,885,12984,34,Bike Indoor,2024-03-05,372.66,True,10
741,355,19441,48,Corrida,2024-04-01,519.71,True,14
742,225,5190,32,Meditação,2023-08-15,22.01,False,33
743,664,15304,50,Corrida,2024-03-03,796.79,True,9
744,531,6997,53,Corrida,2023-07-23,530.48,True,29
745,146,12020,35,Caminhada,2023-04-28,101.3,False,17
746,960,4747,16,Caminhada,2024-01-29,255.66,False,5
747,241,9286,38,Meditação,2023-08-10,26.85,False,32
748,884,45,33,Bike Indoor,2023-03-04,477.55,True,9
749,893,7758,11,Meditação,2024-01-31,31.96,False,5
750,344,19585,4,Meditação,2023-01-05,33.83,False,1
751,749,455,47,Bike Indoor,2023-11-30,536.22,True,48
752,35,9854,39,Caminhada,2023-10-19,58.62,False,42
753,702,19308,54,Corrida,2024-05-22,727.54,True,21
754,1,17349,26,Caminhada,2023-05-25,98.71,False,21
755,996,1528,59,Corrida,2024-10-23,516.94,True,43
756,153,2976,39,Caminhada,2023-06-08,93.36,False,23
757,429,19455,12,Caminhada,2023-01-11,241.77,False,2
758,945,13288,25,Caminhada,2023-03-10,195.91,False,10
759,508,6387,13,Corrida,2024-09-05,702.12,True,36
760,126,2521,31,Caminhada,2024-06-27,213.35,False,26
761,491,6525,10,Bike Indoor,2023-07-21,341.66,True,29
762,482,1126,37,Corrida,2023-09-23,520.6,True,38
763,345,13348,15,Bike Indoor,2023-04-18,502.91,True,16
764,912,7716,54,Meditação,2023-02-23,22.2,False,8
765,738,16102,56,Corrida,2023-12-04,482.92,True,49
766,221,3404,21,Corrida,2023-07-09,747.92,True,27
767,915,4492,56,Meditação,2023-08-27,39.91,False,34
768,919,2343,46,Bike Indoor,2023-12-09,438.09,True,49
769,723,106,15,Corrida,2023-10-18,706.0,True,42
770,25,15195,12,Corrida,2023-11-19,651.02,True,46
771,528,13241,11,Meditação,2023-11-17,10.15,False,46
772,182,19538,17,Crossfit,2023-02-11,690.13,True,6
773,499,12575,28,Meditação,2023-07-17,21.62,False,29
774,841,4801,17,Meditação,2024-09-24,18.72,False,39
775,641,5580,45,Caminhada,2023-10-11,112.9,False,41
776,42,16598,1,Caminhada,2023-07-01,285.59,False,26
777,915,5400,53,Bike Indoor,2024-09-03,494.53,True,36
778,481,6875,1,Bike Indoor,2023-01-11,639.08,True,2
779,930,8656,2,Caminhada,2024-03-17,103.55,False,11
780,848,6247,28,Meditação,2024-09-20,16.98,False,38
781,748,6177,55,Meditação,2024-02-28,45.55,False,9
782,872,7269,7,Corrida,2024-05-14,598.28,True,20
783,439,14974,10,Corrida,2024-01-23,758.06,True,4
784,402,14037,11,Meditação,2024-07-29,12.52,False,31
785,546,18756,31,Corrida,2024-11-18,766.57,True,47
786,345,16167,3,Meditação,2024-03-29,26.62,False,13
787,893,10380,8,Bike Indoor,2024-08-17,362.15,True,33
788,45,6617,23,Corrida,2023-01-02,673.35,True,1
789,646,303,48,Meditação,2023-08-30,41.88,False,35
790,21,12683,55,Bike Indoor,2023-03-01,318.95,True,9
791,634,16717,15,Caminhada,2024-01-03,296.8,False,1
792,70,11025,16,Caminhada,2023-02-09,224.26,False,6
793,864,18715,46,Bike Indoor,2023-11-11,428.56,True,45
794,873,4561,51,Corrida,2024-07-10,460.52,True,28
795,48,79,57,Meditação,2023-10-25,25.7,False,43
796,491,3763,21,Corrida,2024-09-22,488.23,True,38
797,551,10169,6,Corrida,2024-10-04,597.66,True,40
798,287,17116,9,Caminhada,2024-03-25,245.47,False,13
799,10,3976,28,Meditação,2024-01-30,36.41,False,5
800,542,17768,35,Bike Indoor,2024-07-15,474.37,True,29
801,756,2124,23,Bike Indoor,2023-03-29,347.58,True,13
802,274,6652,55,Caminhada,2024-06-16,289.29,False,24
803,956,5283,45,Corrida,2024-01-23,508.15,True,4
804,600,7176,13,Crossfit,2024-01-16,638.92,True,3
805,756,18676,13,Meditação,2024-07-08,35.82,False,28
806,381,12409,24,Bike Indoor,2024-03-06,608.2,True,10
807,329,12319,45,Caminhada,2024-06-18,296.04,False,25
808,479,997,21,Meditação,2023-08-04,48.77,False,31
809,15,11001,51,Corrida,2023-10-04,765.5,True,40
810,516,4664,49,Corrida,2023-07-13,574.13,True,28
811,191,18741,46,Meditação,2023-06-28,16.67,False,26
812,168,18063,22,Bike Indoor,2023-05-23,533.79,True,21
813,521,13117,31,Bike Indoor,2024-06-21,306.9,True,25
814,621,11231,25,Meditação,2023-08-06,17.85,False,31
815,137,7440,50,Caminhada,2024-05-25,50.63,False,21
816,154,19911,26,Bike Indoor,2023-02-28,372.21,True,9
817,388,11218,44,Bike Indoor,2023-12-12,489.9,True,50
818,209,15608,11,Caminhada,2024-07-10,148.33,False,28
819,272,19129,18,Caminhada,2024-02-23,142.32,False,8
820,143,4090,18,Caminhada,2023-08-12,257.74,False,32
821,611,7471,51,Meditação,2023-12-16,37.0,False,50
822,889,3743,33,Bike Indoor,2024-09-13,674.57,True,37
823,820,10196,31,Caminhada,2023-03-18,161.34,False,11
824,69,7008,28,Caminhada,2024-08-21,118.06,False,34
825,247,3324,20,Corrida,2023-07-27,449.07,True,30
826,261,8632,34,Caminhada,2023-06-08,218.01,False,23
827,788,19641,41,Meditação,2024-06-07,43.67,False,23
828,79,226,4,Corrida,2023-08-13,473.5,True,32
829,658,14863,11,Bike Indoor,2023-12-24,651.5,True,51
830,623,16027,6,Crossfit,2024-01-19,763.14,True,3
831,770,18785,40,Meditação,2024-06-27,15.76,False,26
832,605,4718,1,Caminhada,2024-07-19,210.72,False,29
833,525,17408,24,Bike Indoor,2024-05-18,508.02,True,20
834,772,5672,9,Bike Indoor,2024-03-25,311.27,True,13
835,938,15262,37,Caminhada,2023-08-30,149.81,False,35
836,621,17254,43,Meditação,2024-01-04,41.39,False,1
837,330,3199,5,Corrida,2024-09-18,622.17,True,38
838,189,18129,26,Caminhada,2024-04-15,120.51,False,16
839,95,5270,34,Meditação,2023-10-15,47.15,False,41
840,617,12750,9,Meditação,2024-02-03,19.51,False,5
841,8,7897,8,Crossfit,2023-04-14,626.37,True,15
842,67,8664,19,Crossfit,2023-11-07,677.32,True,45
843,496,14892,36,Crossfit,2023-05-07,947.27,True,18
844,191,8271,34,Meditação,2023-02-09,30.31,False,6
845,366,5158,36,Caminhada,2023-03-13,220.54,False,11
846,768,12844,39,Meditação,2023-09-04,49.05,False,36
847,521,589,7,Bike Indoor,2023-09-04,613.32,True,36
848,990,9552,45,Crossfit,2023-11-08,586.3,True,45
849,117,16267,55,Corrida,2023-02-03,715.34,True,5
850,267,18268,53,Meditação,2023-05-09,39.93,False,19
851,611,16159,30,Bike Indoor,2023-01-10,393.05,True,2
852,485,14263,48,Bike Indoor,2023-06-17,430.14,True,24
853,509,5399,42,Caminhada,2023-08-04,227.53,False,31
854,298,8503,57,Meditação,2024-02-12,19.54,False,7
855,909,1076,15,Bike Indoor,2024-06-09,383.27,True,23
856,164,7235,27,Corrida,2024-08-24,681.39,True,34
857,376,16417,5,Meditação,2023-01-18,45.22,False,3
858,653,1841,31,Corrida,2023-12-06,430.01,True,49
859,268,4481,27,Bike Indoor,2024-11-11,478.36,True,46
